Timestamp,Emotion,Confidence
00-02-31.181,sad,"{'angry': 17.33934783935547, 'disgust': 0.0003225774853490293, 'fear': 17.82819938659668, 'happy': 18.52809715270996, 'sad': 23.77252960205078, 'surprise': 10.370504379272461, 'neutral': 12.16099739074707}"
00-02-31.515,neutral,"{'angry': 25.501066207885742, 'disgust': 0.0002466659352649003, 'fear': 0.5329509377479553, 'happy': 0.8132507801055908, 'sad': 10.312796592712402, 'surprise': 0.10601360350847244, 'neutral': 62.733673095703125}"
00-02-31.849,angry,"{'angry': 51.25246810913086, 'disgust': 0.000312291260343045, 'fear': 4.798182487487793, 'happy': 36.862754821777344, 'sad': 1.9578404426574707, 'surprise': 4.669236183166504, 'neutral': 0.45921099185943604}"
00-02-32.182,sad,"{'angry': 4.761387390317395e-05, 'disgust': 1.1342847742611042e-14, 'fear': 0.03246261551976204, 'happy': 0.0016140048392117023, 'sad': 99.71844482421875, 'surprise': 1.5191308193607256e-05, 'neutral': 0.24742141366004944}"
00-02-32.516,neutral,"{'angry': 0.1526745706796646, 'disgust': 3.046687208074772e-11, 'fear': 0.003030145075172186, 'happy': 0.02435392513871193, 'sad': 4.086782932281494, 'surprise': 3.7685447750845924e-05, 'neutral': 95.73312377929688}"
00-02-32.850,angry,"{'angry': 74.73043823242188, 'disgust': 1.7809972632676363e-05, 'fear': 2.332897663116455, 'happy': 0.013722384348511696, 'sad': 9.832624435424805, 'surprise': 0.5275517106056213, 'neutral': 12.562756538391113}"
00-02-33.184,angry,"{'angry': 50.211578369140625, 'disgust': 2.123483682225924e-05, 'fear': 5.955810070037842, 'happy': 0.19173023104667664, 'sad': 19.992238998413086, 'surprise': 1.6045963764190674, 'neutral': 22.04401969909668}"
00-02-33.517,angry,"{'angry': 39.87063980102539, 'disgust': 0.00023663054162170738, 'fear': 12.998250961303711, 'happy': 0.07185089588165283, 'sad': 38.100521087646484, 'surprise': 0.27892741560935974, 'neutral': 8.679576873779297}"
00-02-33.851,angry,"{'angry': 89.20293426513672, 'disgust': 0.00040264666313305497, 'fear': 1.1312216520309448, 'happy': 0.10683927685022354, 'sad': 6.9306230545043945, 'surprise': 0.028532661497592926, 'neutral': 2.599440097808838}"
00-02-34.185,angry,"{'angry': 72.23509216308594, 'disgust': 6.096172000980005e-05, 'fear': 11.823805809020996, 'happy': 1.5380316972732544, 'sad': 4.284205913543701, 'surprise': 1.5851776599884033, 'neutral': 8.533626556396484}"
00-02-34.519,angry,"{'angry': 50.390625, 'disgust': 4.861200795858167e-05, 'fear': 22.26760482788086, 'happy': 8.477605819702148, 'sad': 1.2247099876403809, 'surprise': 14.506488800048828, 'neutral': 3.132920026779175}"
00-02-34.852,angry,"{'angry': 63.05437088012695, 'disgust': 0.0009009198402054608, 'fear': 13.538542747497559, 'happy': 13.526759147644043, 'sad': 0.933774471282959, 'surprise': 7.143143177032471, 'neutral': 1.8025152683258057}"
00-02-35.186,angry,"{'angry': 64.17633819580078, 'disgust': 0.0002294760342920199, 'fear': 1.2742477655410767, 'happy': 0.7208754420280457, 'sad': 12.783013343811035, 'surprise': 0.045629583299160004, 'neutral': 20.999666213989258}"
00-02-35.520,angry,"{'angry': 47.96208190917969, 'disgust': 4.6490251293107576e-07, 'fear': 0.05069540813565254, 'happy': 0.006794788874685764, 'sad': 27.80748748779297, 'surprise': 0.083460733294487, 'neutral': 24.089479446411133}"
00-02-35.854,neutral,"{'angry': 2.6864285469055176, 'disgust': 5.093120876153989e-07, 'fear': 0.07569831609725952, 'happy': 0.07737382501363754, 'sad': 13.861778259277344, 'surprise': 0.003996692132204771, 'neutral': 83.29472351074219}"
00-02-36.187,neutral,"{'angry': 1.940233588218689, 'disgust': 3.236374368498218e-07, 'fear': 0.07021040469408035, 'happy': 0.4465668797492981, 'sad': 48.02580261230469, 'surprise': 0.0018459082348272204, 'neutral': 49.51533508300781}"
00-02-36.521,angry,"{'angry': 53.823951721191406, 'disgust': 1.811510657034887e-07, 'fear': 0.6433292031288147, 'happy': 0.023648150265216827, 'sad': 31.71181869506836, 'surprise': 4.067490100860596, 'neutral': 9.72974967956543}"
00-02-36.855,neutral,"{'angry': 0.21045401692390442, 'disgust': 1.2647248013308854e-06, 'fear': 5.993288993835449, 'happy': 0.5642678737640381, 'sad': 27.426095962524414, 'surprise': 1.0585851669311523, 'neutral': 64.74730682373047}"
00-02-37.188,surprise,"{'angry': 0.001235376694239676, 'disgust': 2.0778344322902598e-10, 'fear': 13.24599838256836, 'happy': 0.18256869912147522, 'sad': 4.001333236694336, 'surprise': 68.9915771484375, 'neutral': 13.577291488647461}"
00-02-37.522,surprise,"{'angry': 0.15961141884326935, 'disgust': 2.74191170319682e-05, 'fear': 24.398317337036133, 'happy': 0.006011701188981533, 'sad': 4.355757236480713, 'surprise': 70.99327087402344, 'neutral': 0.08700044453144073}"
00-02-37.856,neutral,"{'angry': 2.11005663004471e-05, 'disgust': 5.16334913193417e-13, 'fear': 0.06795234233140945, 'happy': 0.29977947473526, 'sad': 28.73651123046875, 'surprise': 0.0008771372376941144, 'neutral': 70.89485931396484}"
00-02-38.190,sad,"{'angry': 0.0028411000967025757, 'disgust': 8.452468724939877e-10, 'fear': 0.03101683408021927, 'happy': 3.8660213947296143, 'sad': 68.88276672363281, 'surprise': 0.00030096046975813806, 'neutral': 27.217050552368164}"
00-02-38.523,sad,"{'angry': 0.0031814766116440296, 'disgust': 6.428988452711337e-09, 'fear': 0.2802751362323761, 'happy': 31.017980575561523, 'sad': 35.316463470458984, 'surprise': 0.2837319076061249, 'neutral': 33.09836959838867}"
00-02-38.857,happy,"{'angry': 0.04385798051953316, 'disgust': 7.00001692166552e-07, 'fear': 0.3802274167537689, 'happy': 45.85176467895508, 'sad': 26.250001907348633, 'surprise': 0.042356859892606735, 'neutral': 27.43179702758789}"
00-02-39.191,neutral,"{'angry': 1.3902431726455688, 'disgust': 8.940061775319919e-07, 'fear': 0.03528129681944847, 'happy': 0.2610417604446411, 'sad': 23.21984100341797, 'surprise': 0.002733991015702486, 'neutral': 75.09085845947266}"
00-02-39.525,neutral,"{'angry': 3.9300496578216553, 'disgust': 2.0356644370167487e-08, 'fear': 0.025906044989824295, 'happy': 0.5145401358604431, 'sad': 1.0309067964553833, 'surprise': 0.03403756394982338, 'neutral': 94.46456146240234}"
00-02-39.858,angry,"{'angry': 89.95755004882812, 'disgust': 0.005252003204077482, 'fear': 1.1677831411361694, 'happy': 0.5074489712715149, 'sad': 2.3593506813049316, 'surprise': 0.12852270901203156, 'neutral': 5.874096870422363}"
00-02-40.192,angry,"{'angry': 51.722835540771484, 'disgust': 0.14617018401622772, 'fear': 5.014339923858643, 'happy': 4.005235195159912, 'sad': 17.160419464111328, 'surprise': 0.6802728772163391, 'neutral': 21.270729064941406}"
00-02-40.526,angry,"{'angry': 69.28550720214844, 'disgust': 0.058986760675907135, 'fear': 1.6243414878845215, 'happy': 15.911666870117188, 'sad': 3.464775562286377, 'surprise': 1.277859091758728, 'neutral': 8.376869201660156}"
00-02-40.860,neutral,"{'angry': 0.33030879497528076, 'disgust': 8.395003533223644e-06, 'fear': 0.0039549535140395164, 'happy': 0.5339762568473816, 'sad': 3.225878953933716, 'surprise': 0.0016034133732318878, 'neutral': 95.90426635742188}"
00-02-41.193,sad,"{'angry': 2.798149347305298, 'disgust': 1.4448172805714421e-05, 'fear': 0.004081811755895615, 'happy': 29.778295516967773, 'sad': 51.25445556640625, 'surprise': 0.00017891181050799787, 'neutral': 16.164823532104492}"
00-02-41.527,sad,"{'angry': 0.0591210313141346, 'disgust': 5.917444923397852e-06, 'fear': 20.011171340942383, 'happy': 7.992483615875244, 'sad': 66.60663604736328, 'surprise': 3.9767906665802, 'neutral': 1.3537951707839966}"
00-02-41.861,neutral,"{'angry': 0.4084339439868927, 'disgust': 0.00047434604493901134, 'fear': 0.7118694186210632, 'happy': 5.272088527679443, 'sad': 40.54024887084961, 'surprise': 0.04353618621826172, 'neutral': 53.02334976196289}"
00-02-42.194,sad,"{'angry': 0.011616352014243603, 'disgust': 2.3257507564267144e-07, 'fear': 0.015289617702364922, 'happy': 0.7116550803184509, 'sad': 60.01976776123047, 'surprise': 0.10411226749420166, 'neutral': 39.13755798339844}"
00-02-42.528,neutral,"{'angry': 0.8061827421188354, 'disgust': 1.0256734640279319e-05, 'fear': 0.09361032396554947, 'happy': 0.4782430827617645, 'sad': 28.484285354614258, 'surprise': 0.025475982576608658, 'neutral': 70.11219787597656}"
00-02-42.862,surprise,"{'angry': 0.05918462947010994, 'disgust': 6.970040544729272e-08, 'fear': 0.01143029797822237, 'happy': 0.006199267692863941, 'sad': 0.14717653393745422, 'surprise': 99.62898254394531, 'neutral': 0.14703309535980225}"
00-02-43.196,neutral,"{'angry': 8.849410057067871, 'disgust': 6.0274025599937886e-05, 'fear': 0.7723909020423889, 'happy': 0.28554096817970276, 'sad': 0.8703693747520447, 'surprise': 5.580234050750732, 'neutral': 83.64199829101562}"
00-02-43.529,sad,"{'angry': 0.0004302788292989135, 'disgust': 5.080580921246192e-12, 'fear': 0.004626980051398277, 'happy': 0.000220147761865519, 'sad': 99.94525146484375, 'surprise': 1.228561927746341e-06, 'neutral': 0.049480728805065155}"
00-02-43.863,sad,"{'angry': 15.177352905273438, 'disgust': 0.0008692036499269307, 'fear': 25.55301284790039, 'happy': 0.22977954149246216, 'sad': 38.39076614379883, 'surprise': 0.6670016646385193, 'neutral': 19.98121452331543}"
00-02-44.197,sad,"{'angry': 7.384378910064697, 'disgust': 0.00034389743814244866, 'fear': 6.828890323638916, 'happy': 0.3230888545513153, 'sad': 59.09765625, 'surprise': 0.0574788935482502, 'neutral': 26.308162689208984}"
00-02-44.531,sad,"{'angry': 0.9299933910369873, 'disgust': 4.578006610245211e-06, 'fear': 0.5747786164283752, 'happy': 0.09426870942115784, 'sad': 95.747802734375, 'surprise': 0.006740206852555275, 'neutral': 2.6464107036590576}"
00-02-44.864,angry,"{'angry': 68.1973648071289, 'disgust': 0.06350775808095932, 'fear': 20.191099166870117, 'happy': 1.3190895318984985, 'sad': 5.970945358276367, 'surprise': 0.5989623069763184, 'neutral': 3.6590383052825928}"
00-02-45.198,sad,"{'angry': 19.860363006591797, 'disgust': 0.0066190012730658054, 'fear': 2.9531190395355225, 'happy': 0.7720193266868591, 'sad': 71.75059509277344, 'surprise': 0.01454588770866394, 'neutral': 4.642743110656738}"
00-02-45.532,sad,"{'angry': 0.058609072118997574, 'disgust': 1.6311688000314462e-07, 'fear': 0.5170171856880188, 'happy': 0.03786712512373924, 'sad': 99.01097106933594, 'surprise': 0.0022897087037563324, 'neutral': 0.3732425272464752}"
00-02-45.866,sad,"{'angry': 3.895683765411377, 'disgust': 9.989894897444174e-05, 'fear': 2.3688297271728516, 'happy': 0.3813888728618622, 'sad': 92.2294692993164, 'surprise': 0.05797494575381279, 'neutral': 1.0665555000305176}"
00-02-46.199,sad,"{'angry': 0.011997710913419724, 'disgust': 7.295047765865093e-08, 'fear': 0.9584607481956482, 'happy': 0.05482058599591255, 'sad': 98.86504364013672, 'surprise': 0.0017608257476240396, 'neutral': 0.10792744159698486}"
00-02-46.533,fear,"{'angry': 16.53958511352539, 'disgust': 0.02071301080286503, 'fear': 66.76866149902344, 'happy': 10.88100814819336, 'sad': 4.506200790405273, 'surprise': 1.0704365968704224, 'neutral': 0.2134046107530594}"
00-02-46.867,sad,"{'angry': 12.987855911254883, 'disgust': 0.004371656570583582, 'fear': 8.144795417785645, 'happy': 14.100229263305664, 'sad': 54.78435134887695, 'surprise': 0.038097258657217026, 'neutral': 9.94029426574707}"
00-02-47.200,sad,"{'angry': 11.268939018249512, 'disgust': 0.002375939628109336, 'fear': 6.337548732757568, 'happy': 17.508663177490234, 'sad': 60.166587829589844, 'surprise': 0.01410784013569355, 'neutral': 4.701775074005127}"
00-02-47.534,sad,"{'angry': 0.21468941867351532, 'disgust': 2.769599450402893e-05, 'fear': 0.5392192602157593, 'happy': 1.2616150379180908, 'sad': 84.00574493408203, 'surprise': 0.0057592811062932014, 'neutral': 13.97295093536377}"
00-02-47.868,sad,"{'angry': 2.0065808296203613, 'disgust': 0.00016492977738380432, 'fear': 1.8645498752593994, 'happy': 19.121065139770508, 'sad': 75.8190689086914, 'surprise': 0.0009140070760622621, 'neutral': 1.1876628398895264}"
00-02-48.202,happy,"{'angry': 2.872715950012207, 'disgust': 0.00010325435141567141, 'fear': 1.5080227851867676, 'happy': 63.846744537353516, 'sad': 31.473773956298828, 'surprise': 0.001912133302539587, 'neutral': 0.29672861099243164}"
00-02-48.535,sad,"{'angry': 0.16596585512161255, 'disgust': 8.822040626910166e-07, 'fear': 1.4680896997451782, 'happy': 19.451539993286133, 'sad': 78.90430450439453, 'surprise': 6.68183492962271e-05, 'neutral': 0.010041609406471252}"
00-02-48.869,happy,"{'angry': 0.789094090461731, 'disgust': 4.6684788685524836e-05, 'fear': 14.569637298583984, 'happy': 55.93885040283203, 'sad': 28.690576553344727, 'surprise': 0.0005062699783593416, 'neutral': 0.011286784894764423}"
00-02-49.203,sad,"{'angry': 0.0003520500031299889, 'disgust': 1.4396227265844885e-11, 'fear': 0.18408863246440887, 'happy': 0.004248091019690037, 'sad': 97.46780395507812, 'surprise': 0.00024647326790727675, 'neutral': 2.3432629108428955}"
00-02-49.537,sad,"{'angry': 0.038971737027168274, 'disgust': 6.194245827373379e-08, 'fear': 2.58585524559021, 'happy': 9.102890968322754, 'sad': 81.5816879272461, 'surprise': 0.08005938678979874, 'neutral': 6.610537052154541}"
00-02-49.870,sad,"{'angry': 0.04756389558315277, 'disgust': 4.782096993949381e-07, 'fear': 1.4662777185440063, 'happy': 18.975656509399414, 'sad': 75.29183197021484, 'surprise': 0.01025223359465599, 'neutral': 4.20841121673584}"
00-02-50.204,sad,"{'angry': 0.10098850727081299, 'disgust': 9.329613703812356e-07, 'fear': 0.9499753713607788, 'happy': 1.760868787765503, 'sad': 84.28299713134766, 'surprise': 0.046164967119693756, 'neutral': 12.859013557434082}"
00-02-50.538,sad,"{'angry': 0.0029873866587877274, 'disgust': 4.044937327307707e-07, 'fear': 0.1517757624387741, 'happy': 0.5923886895179749, 'sad': 99.07638549804688, 'surprise': 1.7514239516458474e-05, 'neutral': 0.1764499992132187}"
00-02-50.872,sad,"{'angry': 0.1350438892841339, 'disgust': 9.86208178801462e-05, 'fear': 0.4095654785633087, 'happy': 0.7558947801589966, 'sad': 91.47523498535156, 'surprise': 0.00015270292351488024, 'neutral': 7.224011421203613}"
00-02-51.205,neutral,"{'angry': 0.3400592803955078, 'disgust': 2.55913647606576e-07, 'fear': 0.21339645981788635, 'happy': 0.0846279114484787, 'sad': 5.358089923858643, 'surprise': 0.9433345198631287, 'neutral': 93.06049346923828}"
00-02-51.539,neutral,"{'angry': 0.013830430805683136, 'disgust': 1.828062977438094e-06, 'fear': 3.4926998615264893, 'happy': 9.825650215148926, 'sad': 23.18941879272461, 'surprise': 0.38976165652275085, 'neutral': 63.08863830566406}"
00-02-51.873,neutral,"{'angry': 0.22216451168060303, 'disgust': 3.68201494893583e-06, 'fear': 0.0349552296102047, 'happy': 22.348485946655273, 'sad': 26.829927444458008, 'surprise': 0.07173135876655579, 'neutral': 50.492733001708984}"
00-02-52.206,neutral,"{'angry': 0.01196935586631298, 'disgust': 2.0447168935788795e-06, 'fear': 0.03739488869905472, 'happy': 3.892218828201294, 'sad': 4.879148960113525, 'surprise': 0.009717532433569431, 'neutral': 91.16954803466797}"
00-02-52.540,neutral,"{'angry': 0.006883265450596809, 'disgust': 2.036950036199414e-06, 'fear': 0.13564519584178925, 'happy': 10.367104530334473, 'sad': 32.79144287109375, 'surprise': 0.06317393481731415, 'neutral': 56.6357536315918}"
00-02-52.874,sad,"{'angry': 0.09697192162275314, 'disgust': 7.233603582790238e-07, 'fear': 0.004200826399028301, 'happy': 1.0765208005905151, 'sad': 77.4130630493164, 'surprise': 0.0010232257191091776, 'neutral': 21.408218383789062}"
00-02-53.208,sad,"{'angry': 0.06991153955459595, 'disgust': 2.121986995007319e-07, 'fear': 16.639659881591797, 'happy': 0.16559529304504395, 'sad': 78.29740905761719, 'surprise': 0.06677083671092987, 'neutral': 4.7606587409973145}"
00-02-53.541,sad,"{'angry': 0.5976810455322266, 'disgust': 3.423587259021588e-05, 'fear': 0.022511491551995277, 'happy': 0.02212400920689106, 'sad': 99.29046630859375, 'surprise': 0.0003267244319431484, 'neutral': 0.06684110313653946}"
00-02-53.875,sad,"{'angry': 0.01856827549636364, 'disgust': 4.640234237740515e-06, 'fear': 0.8306919932365417, 'happy': 0.060017578303813934, 'sad': 98.84380340576172, 'surprise': 0.0001028666811180301, 'neutral': 0.24681709706783295}"
00-02-54.209,happy,"{'angry': 0.2517562210559845, 'disgust': 3.3268299830524484e-06, 'fear': 2.886858601414133e-05, 'happy': 99.71367645263672, 'sad': 0.03311759606003761, 'surprise': 0.00036907027242705226, 'neutral': 0.0010391256073489785}"
00-02-54.543,happy,"{'angry': 0.00119278475176543, 'disgust': 2.562626760099773e-12, 'fear': 3.454733027430379e-11, 'happy': 99.99864959716797, 'sad': 0.00015083569451235235, 'surprise': 2.530218395913053e-11, 'neutral': 6.2709846133657265e-06}"
00-02-54.876,sad,"{'angry': 0.3877979815006256, 'disgust': 1.566731953062117e-07, 'fear': 5.144490718841553, 'happy': 4.070131778717041, 'sad': 86.23406982421875, 'surprise': 0.12852460145950317, 'neutral': 4.034986972808838}"
00-02-55.210,neutral,"{'angry': 0.036710646003484726, 'disgust': 2.2932042611500947e-06, 'fear': 1.481816291809082, 'happy': 23.830732345581055, 'sad': 5.744678020477295, 'surprise': 0.5850458145141602, 'neutral': 68.32101440429688}"
00-02-55.544,neutral,"{'angry': 0.036559853702783585, 'disgust': 1.3429579439616646e-06, 'fear': 2.5238165855407715, 'happy': 15.974482536315918, 'sad': 16.022371292114258, 'surprise': 0.41503867506980896, 'neutral': 65.0277328491211}"
00-02-55.878,angry,"{'angry': 90.50552368164062, 'disgust': 0.0032488771248608828, 'fear': 3.759378433227539, 'happy': 0.39441612362861633, 'sad': 2.6945371627807617, 'surprise': 1.289702296257019, 'neutral': 1.3531969785690308}"
00-02-56.211,happy,"{'angry': 0.985621988773346, 'disgust': 1.3442626141113578e-06, 'fear': 1.1396511793136597, 'happy': 58.926998138427734, 'sad': 36.573001861572266, 'surprise': 0.9158939719200134, 'neutral': 1.4588247537612915}"
00-02-56.545,sad,"{'angry': 6.177088260650635, 'disgust': 4.467130929697305e-05, 'fear': 1.8229265213012695, 'happy': 20.093111038208008, 'sad': 68.7716064453125, 'surprise': 0.6870093941688538, 'neutral': 2.4482107162475586}"
00-02-56.879,surprise,"{'angry': 29.895164489746094, 'disgust': 0.0068641300313174725, 'fear': 29.77535629272461, 'happy': 0.8442331552505493, 'sad': 0.630730152130127, 'surprise': 38.67367935180664, 'neutral': 0.17396849393844604}"
00-02-57.212,sad,"{'angry': 11.506563186645508, 'disgust': 0.0003350851475261152, 'fear': 1.1264874935150146, 'happy': 2.811854124069214, 'sad': 77.57819366455078, 'surprise': 0.17486421763896942, 'neutral': 6.801708698272705}"
00-02-57.546,sad,"{'angry': 29.162187576293945, 'disgust': 1.1770632227126043e-05, 'fear': 0.38750091195106506, 'happy': 1.0215801000595093, 'sad': 58.87922286987305, 'surprise': 2.0367467403411865, 'neutral': 8.512757301330566}"
00-02-57.880,sad,"{'angry': 6.077178001403809, 'disgust': 0.003274040762335062, 'fear': 1.1929913759231567, 'happy': 3.6645162105560303, 'sad': 78.00814819335938, 'surprise': 0.013738083653151989, 'neutral': 11.040154457092285}"
00-02-58.214,angry,"{'angry': 82.08622741699219, 'disgust': 0.04101568087935448, 'fear': 0.903152585029602, 'happy': 3.960784673690796, 'sad': 12.069732666015625, 'surprise': 0.0008222417091019452, 'neutral': 0.9382593035697937}"
00-02-58.547,fear,"{'angry': 0.8591167330741882, 'disgust': 0.00385371595621109, 'fear': 62.29315185546875, 'happy': 2.202871084213257, 'sad': 34.03070831298828, 'surprise': 0.282894104719162, 'neutral': 0.3274165987968445}"
00-02-58.881,happy,"{'angry': 4.629557132720947, 'disgust': 0.033266376703977585, 'fear': 36.22940444946289, 'happy': 52.31744384765625, 'sad': 5.483051776885986, 'surprise': 0.7124130129814148, 'neutral': 0.5948655009269714}"
00-02-59.215,angry,"{'angry': 79.01728820800781, 'disgust': 0.3553884029388428, 'fear': 10.442618370056152, 'happy': 0.5225264430046082, 'sad': 9.450689315795898, 'surprise': 0.03445884957909584, 'neutral': 0.17704086005687714}"
00-02-59.549,angry,"{'angry': 50.78183364868164, 'disgust': 0.6048070192337036, 'fear': 16.87620735168457, 'happy': 7.634677410125732, 'sad': 23.658029556274414, 'surprise': 0.1061067283153534, 'neutral': 0.33832812309265137}"
00-02-59.882,angry,"{'angry': 74.378173828125, 'disgust': 0.029560133814811707, 'fear': 1.4999651908874512, 'happy': 21.347801208496094, 'sad': 2.5716726779937744, 'surprise': 0.0046877251006662846, 'neutral': 0.16815724968910217}"
00-03-00.884,sad,"{'angry': 4.87932014465332, 'disgust': 0.0014329387340694666, 'fear': 0.8429349064826965, 'happy': 1.0986199378967285, 'sad': 89.8850326538086, 'surprise': 0.00014469890447799116, 'neutral': 3.2925076484680176}"
00-03-01.217,angry,"{'angry': 88.1644515991211, 'disgust': 2.4477940507861007e-11, 'fear': 1.0024778930528555e-05, 'happy': 11.833759307861328, 'sad': 0.0009382456773892045, 'surprise': 0.0008400807855650783, 'neutral': 1.2201028312119888e-06}"
00-03-01.551,happy,"{'angry': 2.6094577312469482, 'disgust': 6.042705832237649e-12, 'fear': 6.350331659632502e-06, 'happy': 97.39053344726562, 'sad': 2.4755479444138473e-06, 'surprise': 2.235117039367518e-12, 'neutral': 5.124511517351493e-06}"
00-03-01.885,happy,"{'angry': 24.98587989807129, 'disgust': 2.872929498465293e-11, 'fear': 2.419247721263673e-05, 'happy': 75.01298522949219, 'sad': 0.00016596850764472038, 'surprise': 4.687143451143072e-10, 'neutral': 0.0009439755813218653}"
00-03-02.219,happy,"{'angry': 1.0602211659715977e-05, 'disgust': 2.7638678327946262e-30, 'fear': 6.336696888847968e-16, 'happy': 99.99998474121094, 'sad': 5.041191075694229e-11, 'surprise': 6.00325019729786e-13, 'neutral': 3.4686869384068005e-17}"
00-03-02.552,happy,"{'angry': 1.828082895372063e-05, 'disgust': 3.677816296002119e-27, 'fear': 5.48216122020842e-14, 'happy': 99.99998474121094, 'sad': 1.2821085859648917e-10, 'surprise': 3.9294564824210454e-10, 'neutral': 9.074341890966467e-15}"
00-03-02.886,happy,"{'angry': 1.2483216778491624e-05, 'disgust': 1.210642451936733e-27, 'fear': 1.2932070440007347e-14, 'happy': 99.99998474121094, 'sad': 1.0914247283722034e-10, 'surprise': 8.733987144626809e-11, 'neutral': 6.948571255329609e-16}"
00-03-03.220,happy,"{'angry': 0.011158071458339691, 'disgust': 2.2319641196798236e-21, 'fear': 8.889678576595728e-11, 'happy': 99.98884582519531, 'sad': 1.6483787135257444e-07, 'surprise': 6.073486158442165e-10, 'neutral': 5.130826753046991e-12}"
00-03-03.553,happy,"{'angry': 0.0058230930007994175, 'disgust': 2.911550295748291e-22, 'fear': 1.127611892748348e-11, 'happy': 99.99417877197266, 'sad': 5.890628784754881e-08, 'surprise': 5.612191267267974e-11, 'neutral': 1.6090901939873337e-13}"
00-03-03.887,happy,"{'angry': 1.664955973625183, 'disgust': 1.1604071232795832e-06, 'fear': 0.0007143176626414061, 'happy': 97.94112396240234, 'sad': 0.3859037458896637, 'surprise': 0.00030361016979441047, 'neutral': 0.0070004030130803585}"
00-03-04.221,happy,"{'angry': 0.00013526367547456175, 'disgust': 6.659583959844895e-07, 'fear': 0.05887753143906593, 'happy': 91.68788146972656, 'sad': 0.04120117425918579, 'surprise': 1.9756955225602724e-05, 'neutral': 8.211888313293457}"
00-03-04.555,happy,"{'angry': 2.3492781053846556e-09, 'disgust': 4.189886193029329e-17, 'fear': 0.0003183902590535581, 'happy': 67.27713775634766, 'sad': 7.765605914755724e-06, 'surprise': 2.956348225779948e-06, 'neutral': 32.72254943847656}"
00-03-04.888,surprise,"{'angry': 0.006036712322384119, 'disgust': 1.58058099941627e-07, 'fear': 0.7074863314628601, 'happy': 44.685523986816406, 'sad': 0.027319489046931267, 'surprise': 53.4383659362793, 'neutral': 1.1352696418762207}"
00-03-05.222,happy,"{'angry': 7.163375795316007e-12, 'disgust': 4.6642968400380454e-34, 'fear': 4.0999769812866926e-26, 'happy': 100.0, 'sad': 2.2066566920130642e-18, 'surprise': 5.565153635435339e-16, 'neutral': 8.68538088671933e-11}"
00-03-05.556,surprise,"{'angry': 0.001315673696808517, 'disgust': 7.299541859850933e-09, 'fear': 0.3640519380569458, 'happy': 0.042019788175821304, 'sad': 0.3648204207420349, 'surprise': 99.15229797363281, 'neutral': 0.07549618184566498}"
00-03-05.890,happy,"{'angry': 0.001153019955381751, 'disgust': 1.2617434874684363e-10, 'fear': 2.6259916921844706e-05, 'happy': 99.80968475341797, 'sad': 0.045503098517656326, 'surprise': 0.1379731297492981, 'neutral': 0.005660146940499544}"
00-03-06.223,sad,"{'angry': 0.24602529406547546, 'disgust': 1.5430474675781625e-08, 'fear': 0.1952744722366333, 'happy': 0.09394285082817078, 'sad': 82.221435546875, 'surprise': 0.013792787678539753, 'neutral': 17.229528427124023}"
00-03-06.557,neutral,"{'angry': 0.07148921489715576, 'disgust': 9.525658040132612e-10, 'fear': 0.035602398216724396, 'happy': 0.0028782018925994635, 'sad': 7.668653964996338, 'surprise': 0.0016655559884384274, 'neutral': 92.21971130371094}"
00-03-06.891,neutral,"{'angry': 1.2093712091445923, 'disgust': 1.045777366925904e-07, 'fear': 0.10954617708921432, 'happy': 4.133839130401611, 'sad': 33.16164779663086, 'surprise': 0.1741279661655426, 'neutral': 61.21146774291992}"
00-03-07.225,surprise,"{'angry': 0.011201909743249416, 'disgust': 5.230808142187016e-07, 'fear': 7.718875408172607, 'happy': 0.12457183003425598, 'sad': 0.011617057956755161, 'surprise': 91.94900512695312, 'neutral': 0.18472439050674438}"
00-03-07.558,happy,"{'angry': 1.4810294657330303e-10, 'disgust': 1.4435396410892259e-19, 'fear': 1.7231790521804414e-15, 'happy': 99.95933532714844, 'sad': 1.3477966520625273e-09, 'surprise': 2.176978458612311e-10, 'neutral': 0.040665388107299805}"
00-03-07.892,happy,"{'angry': 3.736328468839645e-10, 'disgust': 4.589734615321042e-22, 'fear': 3.184137676228202e-18, 'happy': 100.0, 'sad': 7.745470931297405e-12, 'surprise': 9.057877052779501e-16, 'neutral': 3.2480677418789128e-06}"
00-03-08.226,happy,"{'angry': 0.0013240689877420664, 'disgust': 2.2717189449849406e-19, 'fear': 3.5115150370801373e-11, 'happy': 99.9986801147461, 'sad': 3.6099230271702254e-08, 'surprise': 2.1059275923107634e-07, 'neutral': 4.2430539792803756e-07}"
00-03-08.559,happy,"{'angry': 20.550132751464844, 'disgust': 1.8605854357200968e-10, 'fear': 0.001976268831640482, 'happy': 79.44762420654297, 'sad': 3.707946962094866e-05, 'surprise': 0.00022761289437767118, 'neutral': 1.078145217547899e-07}"
00-03-08.893,happy,"{'angry': 1.2790380716323853, 'disgust': 1.981322973781422e-18, 'fear': 4.914626288154977e-07, 'happy': 98.72096252441406, 'sad': 1.5638893513525431e-09, 'surprise': 1.5454484358912168e-09, 'neutral': 6.190022995046507e-13}"
00-03-09.227,angry,"{'angry': 86.6120834350586, 'disgust': 1.7879902003414827e-09, 'fear': 0.6241921186447144, 'happy': 12.763651847839355, 'sad': 1.5775742213008925e-05, 'surprise': 5.828561552334577e-05, 'neutral': 1.1261657562045002e-07}"
